ID,FiscalWeekBeginDate,Invoice Date,Region,Facility Name,Branch Id,Channel,soldto_name,shipto_name,Product Type,Major Code,Major Desc,Mid Code,Mid Desc,Minor Code,Minor Desc,Item,Item Desc,Sales,Gross Profit,GM Percent,TLE
401,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,DO IT BEST CORP,MAJOR LUMBER #5950 HWI (DOITFORIN-243),Specialty,4,Engineered Wood Products (04),2,Private (0402),IJO,I-Joist (0402IJO),356165,I-JOIST ONCENTER 40 SERIES (2-1/2X11-7/8X14),487.2,167.88,0.34,0.01
402,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,DO IT BEST CORP,MAJOR LUMBER #5950 HWI (DOITFORIN-243),Specialty,4,Engineered Wood Products (04),2,Private (0402),IJO,I-Joist (0402IJO),380567,I-JOIST ONCENTER 40 SERIES (2-1/2X11-7/8X36),939.6,324,0.34,0.02
403,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,DO IT BEST CORP,MAJOR LUMBER #5950 HWI (DOITFORIN-243),Specialty,4,Engineered Wood Products (04),2,Private (0402),IJO,I-Joist (0402IJO),408060,I-JOIST ONCENTER 40 SERIES (2-1/2X11-7/8X22),63.8,21.21,0.33,0
404,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,DO IT BEST CORP,MAJOR LUMBER #5950 HWI (DOITFORIN-243),Specialty,4,Engineered Wood Products (04),2,Private (0402),IJO,I-Joist (0402IJO),417832,I-JOIST ONCENTER 40 SERIES (2-1/2X11-7/8X26),226.2,78,0.34,0
405,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,DO IT BEST CORP,MAJOR LUMBER #5950 HWI (DOITFORIN-243),Specialty,4,Engineered Wood Products (04),2,Private (0402),IJO,I-Joist (0402IJO),466362,I-JOIST ONCENTER 40 SERIES (2-1/2X11-7/8X18),156.6,52.93,0.34,0
406,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,DO IT BEST CORP,MAJOR LUMBER #5950 HWI (DOITFORIN-243),Specialty,4,Engineered Wood Products (04),2,Private (0402),IJO,I-Joist (0402IJO),586364,I-JOIST ONCENTER 40 SERIES (2-1/2X11-7/8X28),730.8,239.43,0.33,0.02
407,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,DO IT BEST CORP,MAJOR LUMBER #5950 HWI (DOITFORIN-243),Specialty,4,Engineered Wood Products (04),2,Private (0402),IJO,I-Joist (0402IJO),617478,I-JOIST ONCENTER 40 SERIES (2-1/2X11-7/8X44),1020.8,348.28,0.34,0.02
408,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,DO IT BEST CORP,MAJOR LUMBER #5950 HWI (DOITFORIN-243),Specialty,4,Engineered Wood Products (04),2,Private (0402),IJO,I-Joist (0402IJO),778448,I-JOIST ONCENTER 40 SERIES (2-1/2X11-7/8X30),1827,601.61,0.33,0.04
409,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,DO IT BEST CORP,MAJOR LUMBER #5950 HWI (DOITFORIN-243),Specialty,4,Engineered Wood Products (04),2,Private (0402),IJO,I-Joist (0402IJO),787830,I-JOIST ONCENTER 40 SERIES (2-1/2X11-7/8X34),295.8,97.27,0.33,0.01
410,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,DO IT BEST CORP,MAJOR LUMBER #5950 HWI (DOITFORIN-243),Specialty,4,Engineered Wood Products (04),2,Private (0402),IJO,I-Joist (0402IJO),959953,I-JOIST ONCENTER 40 SERIES (2-1/2X11-7/8X20),290,100,0.34,0.01
411,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,DO IT BEST CORP,MAJOR LUMBER #5950 HWI (DOITFORIN-243),Specialty,4,Engineered Wood Products (04),2,Private (0402),LVL,Laminated Veneer Lumber (0402LVL),102348,LVL ONCENTER BEAM 2.1E (1-3/4X11-7/8X16),1269.12,475.67,0.37,0.02
412,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,DO IT BEST CORP,MAJOR LUMBER #5950 HWI (DOITFORIN-243),Specialty,4,Engineered Wood Products (04),2,Private (0402),LVL,Laminated Veneer Lumber (0402LVL),275852,LVL ONCENTER BEAM 2.1E (1-3/4X11-7/8X12),158.64,59.39,0.37,0
413,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,DO IT BEST CORP,MAJOR LUMBER #5950 HWI (DOITFORIN-243),Specialty,4,Engineered Wood Products (04),2,Private (0402),LVL,Laminated Veneer Lumber (0402LVL),517331,LVL ONCENTER BEAM 2.1E (1-3/4X11-7/8X10),132.2,49.48,0.37,0
414,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,DO IT BEST CORP,MAJOR LUMBER #5950 HWI (DOITFORIN-243),Specialty,4,Engineered Wood Products (04),2,Private (0402),LVL,Laminated Veneer Lumber (0402LVL),570917,LVL ONCENTER BEAM 2.1E (1-3/4X11-7/8X36),475.92,176.48,0.37,0.01
415,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,DO IT BEST CORP,MAJOR LUMBER #5950 HWI (DOITFORIN-243),Specialty,4,Engineered Wood Products (04),2,Private (0402),LVL,Laminated Veneer Lumber (0402LVL),978212,LVL ONCENTER BEAM 2.1E (1-3/4X11-7/8X08),105.76,39.52,0.37,0
416,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,DO IT BEST CORP,MAJOR LUMBER #5950 HWI (DOITFORIN-243),Specialty,4,Engineered Wood Products (04),3,Other (0403),MIS,Miscellaneous (0403MIS),410832,IUS2.56/11.88 FM SGL JOIST HANGER (2-9/16X11-1/8),28.5,11.89,0.42,0
417,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,DO IT BEST CORP,MAJOR LUMBER #5950 HWI (DOITFORIN-243),Specialty,4,Engineered Wood Products (04),3,Other (0403),MIS,Miscellaneous (0403MIS),657952,BEAM HANGER HHUS410 - THD410 F/M (3-1/2X9-5/8),24,10.01,0.42,0
418,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,DO IT BEST CORP,WOODSHED LUMBER  and  HARDWARE (DOITFORIN-692),Structural,6,Lumber (06),1,Framing Lumber (0601),SPF,Spruce-Pine-Fir (0601SPF),280041-WFS,SPF #2 HILINE SDRY S4S (2X4X16),5262.22,508.03,0.1,0.21
419,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,DO IT BEST CORP,WOODSHED LUMBER  and  HARDWARE (DOITFORIN-692),Structural,7,Panels (07),1,Sheathing (0701),SPL,Southern Plywood (0701SPL),102830,YELLOW PINE 11/32 RATED SHEATHING EXP1 (3/8X4X8),1320.7,139.93,0.11,0.06
420,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,DO IT BEST CORP,WOODSHED LUMBER  and  HDW #1522 (DOITFORIN-1656),Specialty,1,Specialty Products (01),1,Lumber (0101),TRT,Treated (0101TRT),175799,SYP #2 MICROPRO TREATED AG (1X6X8),117.42,37.86,0.32,0.01
421,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,DO IT BEST CORP,WOODSHED LUMBER  and  HDW #1522 (DOITFORIN-1656),Specialty,1,Specialty Products (01),1,Lumber (0101),TRT,Treated (0101TRT),182600,SYP #2 MICROPRO TREATED AG (1X8X12),239.8,71.24,0.3,0.01
422,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,DO IT BEST CORP,WOODSHED LUMBER  and  HDW #1522 (DOITFORIN-1656),Specialty,1,Specialty Products (01),1,Lumber (0101),TRT,Treated (0101TRT),299414,SYP #2 MICROPRO TREATED AG (1X6X12),287.76,74.35,0.26,0.02
423,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,DO IT BEST CORP,WOODSHED LUMBER  and  HDW #1522 (DOITFORIN-1656),Specialty,1,Specialty Products (01),1,Lumber (0101),TRT,Treated (0101TRT),485859,SYP #2 MICROPRO TREATED AG (1X8X16),333.07,92.41,0.28,0.02
424,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,DO IT BEST CORP,WOODSHED LUMBER  and  HDW #1522 (DOITFORIN-1656),Specialty,1,Specialty Products (01),1,Lumber (0101),TRT,Treated (0101TRT),519755,SYP #2 MICROPRO TREATED AG (1X4X12),225.8,55.03,0.24,0.01
425,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,DO IT BEST CORP,WOODSHED LUMBER  and  HDW #1522 (DOITFORIN-1656),Specialty,1,Specialty Products (01),1,Lumber (0101),TRT,Treated (0101TRT),547653,SYP #2 MICROPRO TREATED AG (1X6X16),191.84,46.72,0.24,0.01
426,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,DO IT BEST CORP,WOODSHED LUMBER  and  HDW #1522 (DOITFORIN-1656),Specialty,1,Specialty Products (01),1,Lumber (0101),TRT,Treated (0101TRT),784296,SYP #2 MICROPRO TREATED AG (1X8X8),159.87,34.83,0.22,0.01
427,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,DO IT BEST CORP,WOODSHED LUMBER  and  HDW #1523 (DOITFORIN-1657),Specialty,5,Millwork Products (05),3,Other (0503),MIS,Miscellaneous (0503MIS),146644,PRIMELINX RAD PINE FJEG PRIMED (1X6X16 (23/32X5-1/2)),1931.67,428.2,0.22,0.04
428,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,DO IT BEST CORP,WOODSHED LUMBER  and  HDW #1523 (DOITFORIN-1657),Structural,6,Lumber (06),1,Framing Lumber (0601),SPF,Spruce-Pine-Fir (0601SPF),280041-WFS,SPF #2 HILINE SDRY S4S (2X4X16),2631.11,254.02,0.1,0.11
429,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,DO IT BEST CORP,WOODSHED LUMBER  and  HDW #1523 (DOITFORIN-1657),Structural,6,Lumber (06),1,Framing Lumber (0601),SPF,Spruce-Pine-Fir (0601SPF),410653-WFS,SPF #2 and BTR HILINE SDRY S4S (2X6X14),1928.93,256.66,0.13,0.09
430,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,DO IT BEST CORP,WOODSHED LUMBER  and  HDW #1523 (DOITFORIN-1657),Structural,6,Lumber (06),2,Studs (0602),DFR,Douglas Fir (0602DFR),209545,#2 and BTR DOUG FIR SDRY (2X4X9 PET 104-5/8),4367.66,458.64,0.11,0.28
431,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,H and S CABINETS,H and  S CABINETS (HSCABKANMO-1),Specialty,2,Industrial Products (02),2,Panels (0202),FIB,Fiberboard (0202FIB),114571,MDF (1/4X4X8),91,34.67,0.38,0
432,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,H and S CABINETS,H and  S CABINETS (HSCABKANMO-1),Specialty,2,Industrial Products (02),2,Panels (0202),PAR,Particleboard (0202PAR),106792,COUNTERTOP IPB Y PINE (3/4X25X145),26.5,7.89,0.3,0
433,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,H and S CABINETS,H and  S CABINETS (HSCABKANMO-1),Specialty,2,Industrial Products (02),2,Panels (0202),PAR,Particleboard (0202PAR),759376,PARTICLEBOARD IND NAUF (3/4X49X97),56.32,15.99,0.28,0
434,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,H and S CABINETS,H and  S CABINETS (HSCABKANMO-1),Specialty,2,Industrial Products (02),2,Panels (0202),PAR,Particleboard (0202PAR),761400,PARTICLEBOARD IND NAUF VESTA (1/2X49X97),865,173.79,0.2,0.06
435,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,H and S CABINETS,H and  S CABINETS (HSCABKANMO-1),Specialty,2,Industrial Products (02),2,Panels (0202),PLD,Plywood Domestic (0202PLD),134328,V/C R/C NAT BIRCH B-2 WPF (3/4X4X8),300.8,65.82,0.22,0.01
436,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,H and S CABINETS,H and  S CABINETS (HSCABKANMO-1),Specialty,2,Industrial Products (02),2,Panels (0202),PLD,Plywood Domestic (0202PLD),737815,F/C R/C NAT BIRCH A-1 MPF (1/4X48.5X96.5),216.32,56.63,0.26,0
437,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,H and S CABINETS,H and  S CABINETS (HSCABKANMO-1),Specialty,2,Industrial Products (02),2,Panels (0202),PLI,Plywood Import (0202PLI),742187,V/C R/C WHITE BIRCH C-2 WPF IMPORT (5.2MMX48X96),89.6,29.02,0.32,0
438,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,IDAHO PACIFIC LUMBER COMPANY,IDAHO PACIFIC LBR (IDAPACBOIID-1),Specialty,1,Specialty Products (01),3,Other (0103),INS,Insulation Products (0103INS),108957,DUP XPS SILL SEALER (5-1/2X50'),149.75,53.88,0.36,0
439,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,INDUSTRIAL LUMBER CO,INDUSTRIAL LUMBER CO (INDLUMKANKS-1),Specialty,2,Industrial Products (02),2,Panels (0202),FIB,Fiberboard (0202FIB),114571,MDF (1/4X4X8),1317.89,236.3,0.18,0.07
440,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,JOHNSON'S CUSTOM CABINETS,JOHNSON'S CUSTOM CABINETS (JOHCUSPLEMO-1),Specialty,2,Industrial Products (02),2,Panels (0202),FIB,Fiberboard (0202FIB),114571,MDF (1/4X4X8),285,59.67,0.21,0.01
441,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,JOHNSON'S CUSTOM CABINETS,JOHNSON'S CUSTOM CABINETS (JOHCUSPLEMO-1),Specialty,2,Industrial Products (02),2,Panels (0202),PAR,Particleboard (0202PAR),759725,PARTICLEBOARD IND NAUF (5/8X49X97),79.32,11.92,0.15,0.01
442,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,JOHNSON'S CUSTOM CABINETS,JOHNSON'S CUSTOM CABINETS (JOHCUSPLEMO-1),Specialty,2,Industrial Products (02),2,Panels (0202),PLD,Plywood Domestic (0202PLD),315180,PROCORE P/S ALDER A-B (PREM FACE) (3/4X4X8),1099.6,220.19,0.2,0.02
443,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,LAMINATE WORKS KANSAS CITY LLC,LAMINATE WORKS KANSAS CITY LLC (LAMWORKANKS-2),Specialty,2,Industrial Products (02),2,Panels (0202),PAR,Particleboard (0202PAR),550011,PARTICLEBOARD IND NAUF SKYBLEND (1/2X61X97),4050,579.12,0.14,0.24
444,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,LAMINATE WORKS KANSAS CITY LLC,LAMINATE WORKS KANSAS CITY LLC (LAMWORKANKS-2),Specialty,2,Industrial Products (02),2,Panels (0202),PAR,Particleboard (0202PAR),761400,PARTICLEBOARD IND NAUF VESTA (1/2X49X97),3200,435.14,0.14,0.26
445,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,LBM ADVANTAGE,QUALITY STRUCTURES LBM #3043 (ENAINCNEWNY-503),Specialty,4,Engineered Wood Products (04),2,Private (0402),LVL,Laminated Veneer Lumber (0402LVL),275852,LVL ONCENTER BEAM 2.1E (1-3/4X11-7/8X12),303.36,104.85,0.35,0.01
446,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,LOWE'S COMPANIES INC,LOWES #1084 SHAWNEE (LOWBLDNORNC-323),Specialty,1,Specialty Products (01),2,Panels (0102),OSB,OSB Products (0102OSB),259143,HUBER ZIP TAPE ROLLER,67,18.08,0.27,0
447,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,LOWE'S COMPANIES INC,LOWES #1084 SHAWNEE (LOWBLDNORNC-323),Specialty,1,Specialty Products (01),2,Panels (0102),OSB,OSB Products (0102OSB),925859,HUBER ZIP TAPE UPC LOWE'S ONLY (3.75X90),659.04,92.21,0.14,0
448,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,LOWE'S COMPANIES INC,LOWES #1098 INDEPENDENCE (LOWBLDNORNC-325),Specialty,1,Specialty Products (01),2,Panels (0102),OSB,OSB Products (0102OSB),259143,HUBER ZIP TAPE ROLLER,67,18.08,0.27,0
449,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,LOWE'S COMPANIES INC,LOWES #1098 INDEPENDENCE (LOWBLDNORNC-325),Specialty,1,Specialty Products (01),2,Panels (0102),OSB,OSB Products (0102OSB),925859,HUBER ZIP TAPE UPC LOWE'S ONLY (3.75X90),329.52,46.1,0.14,0
450,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,LOWE'S COMPANIES INC,LOWES #1098 INDEPENDENCE (LOWBLDNORNC-325),Structural,8,Reinforcing Products (08),1,Rebar (0801),STE,Steel (0801STE),312305,STEEL REBAR ROD #4 GRADE 40 20ft (1/2X20),1018.5,185.76,0.18,0.04
451,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,LOWE'S COMPANIES INC,LOWES #1180 LEE'S SUMMIT (LOWBLDNORNC-327),Specialty,1,Specialty Products (01),2,Panels (0102),OSB,OSB Products (0102OSB),925859,HUBER ZIP TAPE UPC LOWE'S ONLY (3.75X90),329.52,46.1,0.14,0
452,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,LOWE'S COMPANIES INC,LOWES #1180 LEE'S SUMMIT (LOWBLDNORNC-327),Specialty,1,Specialty Products (01),3,Other (0103),MET,Metal Products (0103MET),316576,MATEENBAR GREENBAR FIBER REBAR (#4 (#13M) 1/2X10),86,16.69,0.19,0
453,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,LOWE'S COMPANIES INC,LOWES #1180 LEE'S SUMMIT (LOWBLDNORNC-327),Structural,8,Reinforcing Products (08),2,Remesh (0802),STE,Steel (0802STE),172183,STEEL REMESH ROLL 10G 6X6 W1.4/1.4 9CT (5X150),932.4,109.26,0.12,0.03
454,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,LOWE'S COMPANIES INC,PRO DESK LOWES #1078 (LOWBLDNORNC-1632),Specialty,3,Siding Products (03),3,Other (0303),VNY,Vinyl Products (0303VNY),531654,PG VISION PRO D5 TRAD 135 CLAY (.040X12),16.72,0.75,0.05,0
455,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,MCLINEY LUMBER  and  SUPPLY LLC,HOMEBASE (MCLLUMOVEKS-9),Specialty,2,Industrial Products (02),2,Panels (0202),FIB,Fiberboard (0202FIB),144861,HARDBOARD TEMPERED S1S (1/8X4X8),956.8,186.61,0.2,0.05
456,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,ORGILL BROTHERS  and  CO,BURLINGTON BUILDING MATERIALS (ORGBROMEMTN-832),Specialty,3,Siding Products (03),1,Lumber (0301),WPI,White Wood (0301WPI),395665,WHITE PINE LOG CABIN T and G ROUND/ROUND (2X8X12),-614.02,-292.14,0.48,-0.01
457,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,OWEN LUMBER CO,OWEN LUMBER CO (OWELUMBELMO-1),Structural,6,Lumber (06),1,Framing Lumber (0601),SPF,Spruce-Pine-Fir (0601SPF),102163-WFS,SPF #2 SDRY HT S4S (2X4X16),7234.77,291.65,0.04,0.33
458,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,OWEN LUMBER CO,OWEN LUMBER CO (OWELUMBELMO-1),Structural,6,Lumber (06),1,Framing Lumber (0601),SPF,Spruce-Pine-Fir (0601SPF),121040-WFS,SPF #2 SDRY HT S4S (2X4X12),3146.98,192.86,0.06,0.16
459,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,PATRIOT PRODUCTS INC,PATRIOT PRODUCTS INC (CREARCRAYMO-1),Specialty,5,Millwork Products (05),3,Other (0503),SWD,Softwood (0503SWD),730173,RADIATA PINE C and BTR BOARDS S4S KD (1X12X16),133.76,34.1,0.25,0
460,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,PRECISION WOODS INC,PRECISION WOODS INC (PREWOOHOLMO-1),Specialty,2,Industrial Products (02),1,Lumber (0201),HWD,Hardwood Products (0201HWD),171351,POPLAR #1 COM KD S2S SLR1E (13/16),1330.56,178.9,0.13,0.05
461,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,PRECISION WOODS INC,PRECISION WOODS INC (PREWOOHOLMO-1),Specialty,2,Industrial Products (02),1,Lumber (0201),HWD,Hardwood Products (0201HWD),706027,BIRCH NATURAL #1 COM KD S2S SLR1E (15/16),1024.32,170.26,0.17,0.04
462,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,PRECISION WOODS INC,PRECISION WOODS INC (PREWOOHOLMO-1),Specialty,2,Industrial Products (02),2,Panels (0202),FIB,Fiberboard (0202FIB),104664,MDF (3/4X49X97),916.5,145.88,0.16,0.06
463,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,PRECISION WOODS INC,PRECISION WOODS INC (PREWOOHOLMO-1),Specialty,2,Industrial Products (02),2,Panels (0202),FIB,Fiberboard (0202FIB),114753,MDF (1/2X49X97),225.5,67.34,0.3,0.01
464,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,PRECISION WOODS INC,PRECISION WOODS INC (PREWOOHOLMO-1),Specialty,2,Industrial Products (02),2,Panels (0202),PAR,Particleboard (0202PAR),759725,PARTICLEBOARD IND NAUF (5/8X49X97),792.8,118.78,0.15,0.06
465,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,PROFILE CABINET  and  DESIGN,PROFILE CABINET AND DESIGN (QWPHOLKANMO-1),Specialty,2,Industrial Products (02),2,Panels (0202),FIB,Fiberboard (0202FIB),114571,MDF (1/4X4X8),1276.8,195.21,0.15,0.07
466,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,PROFILE CABINET  and  DESIGN,PROFILE CABINET AND DESIGN (QWPHOLKANMO-1),Specialty,2,Industrial Products (02),2,Panels (0202),PAR,Particleboard (0202PAR),761400,PARTICLEBOARD IND NAUF VESTA (1/2X49X97),807.5,116.29,0.14,0.06
467,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,PTMW INC,PTMW INC (PTMINCTOPKS-1),Specialty,1,Specialty Products (01),3,Other (0103),INS,Insulation Products (0103INS),133909,DUP XPS SCOREBOARD R10 1578 (2X48X96),46483.2,6320.29,0.14,2
468,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,SCHUTTE LUMBER CO,SCHUTTE LUMBER CO (SCHLUMKANMO-1),Specialty,1,Specialty Products (01),1,Lumber (0101),SPF,Spruce (0101SPF),265652,GORMAN CRAFTSMAN BOARDS (1X12X16),3640.32,659.13,0.18,0.1
469,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,SCHUTTE LUMBER CO,SCHUTTE LUMBER CO (SCHLUMKANMO-1),Specialty,1,Specialty Products (01),3,Other (0103),INS,Insulation Products (0103INS),133909,DUP XPS SCOREBOARD R10 1578 (2X48X96),1903.1,229.65,0.12,0.08
470,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,SHAMROCK CABINET,SHAMROCK CABINET (SHACABRAYMO-1),Specialty,2,Industrial Products (02),2,Panels (0202),PLD,Plywood Domestic (0202PLD),273007,F/C R/C WHT MAPLE B-1 WPF (3/4X48.5X96.5),400,101.22,0.25,0.01
471,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,SHAMROCK CABINET,SHAMROCK CABINET (SHACABRAYMO-1),Specialty,2,Industrial Products (02),2,Panels (0202),PLD,Plywood Domestic (0202PLD),772974,F/C R/C NAT MAPLE B-2 WPF (1/4X4X8),291.5,102.98,0.35,0
472,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,SQUARE ONE STUDIOS,SQUARE ONE STUDIOS (CONFURKANMO-1),Specialty,2,Industrial Products (02),2,Panels (0202),FIB,Fiberboard (0202FIB),104664,MDF (3/4X49X97),907.5,136.88,0.15,0.06
473,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,SQUARE ONE STUDIOS,SQUARE ONE STUDIOS (CONFURKANMO-1),Specialty,2,Industrial Products (02),2,Panels (0202),FIB,Fiberboard (0202FIB),115819,MDF (3/4X61X145),1386,323.25,0.23,0.08
474,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,SQUARE ONE STUDIOS,SQUARE ONE STUDIOS (CONFURKANMO-1),Specialty,2,Industrial Products (02),2,Panels (0202),FIB,Fiberboard (0202FIB),362394,MDF (1X61X145),913.44,273.94,0.3,0.04
475,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,SQUARE ONE STUDIOS,SQUARE ONE STUDIOS (CONFURKANMO-1),Specialty,2,Industrial Products (02),2,Panels (0202),OVR,Overlay (0202OVR),751261,MEL YELLOW PINE CORE WHITE G2S (3/4X4X8),1744.06,262.84,0.15,0.14
476,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,SQUARE ONE STUDIOS,SQUARE ONE STUDIOS (CONFURKANMO-1),Specialty,2,Industrial Products (02),2,Panels (0202),PAR,Particleboard (0202PAR),391243,PARTICLEBOARD IND NAUF (1X49X97),318.8,95.59,0.3,0.02
477,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,SUMMIT SPECIALTY PRODUCTS INC,SUMMIT SPECIALTY PRODUCTS INC (SUMSPEGRAMO-1),Specialty,1,Specialty Products (01),1,Lumber (0101),WPI,White Pine (0101WPI),124627,#2 POND PINE KD S4S (1X4X16),2330.88,654.84,0.28,0.07
478,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,SUMMIT SPECIALTY PRODUCTS INC,SUMMIT SPECIALTY PRODUCTS INC (SUMSPEGRAMO-1),Specialty,2,Industrial Products (02),2,Panels (0202),PLI,Plywood Import (0202PLI),151925,V/C FILM FACE CONCRETE FORM IMPORT (18MMX48X96),7387.05,1423.83,0.19,0.23
479,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,SUMMIT SPECIALTY PRODUCTS INC,SUMMIT SPECIALTY PRODUCTS INC (SUMSPEGRAMO-1),Specialty,3,Siding Products (03),3,Other (0303),FIB,Fiberboard (0303FIB),738968,COLLINS TW UNPRIMED VALUFORM (7/16X12X192),2360.4,597.11,0.25,0.09
480,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,SUMMIT SPECIALTY PRODUCTS INC,SUMMIT SPECIALTY PRODUCTS INC (SUMSPEGRAMO-1),Structural,6,Lumber (06),1,Framing Lumber (0601),SYP,Southern Pine (0601SYP),143259,YELLOW PINE #1 KDHT S4S (2X12X16),5890.05,893.03,0.15,0.37
481,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,SUMMIT SPECIALTY PRODUCTS INC,SUMMIT SPECIALTY PRODUCTS INC (SUMSPEGRAMO-1),Structural,7,Panels (07),1,Sheathing (0701),SPL,Southern Plywood (0701SPL),152512,YELLOW PINE 23/32 RATED SHEATHING EXP1 (3/4X4X8),5548.8,490.51,0.09,0.28
482,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,SUN LUMBER COMPANY,SUN LUMBER CO (SUNLUMKANKS-1),Specialty,1,Specialty Products (01),3,Other (0103),DEC,Decking (0103DEC),297684,MS 73053470 POST W/ TRIM MB (2-1/2X2-1/2X45),63.12,18.92,0.3,0
483,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,SUN LUMBER COMPANY,SUN LUMBER CO (SUNLUMKANKS-1),Specialty,1,Specialty Products (01),3,Other (0103),DEC,Decking (0103DEC),301298,MS 73054988 COMP STAIR SQ BAL W/BRKT MB (8X36),177.25,53.13,0.3,0
